"ID_REF"	"GSM3581926"	"GSM3581927"	"GSM3581928"	"GSM3581929"	"GSM3581930"	"GSM3581931"	"GSM3581932"	"GSM3581933"	"GSM3581934"	"GSM3581935"	"GSM3581936"	"GSM3581937"
"ASHGV40015338"	13.465072	12.600844	12.605673	12.724666	11.796514	11.164632	12.238237	11.94734	11.177653	11.761377	11.431099	11.5818615
"ASHGV40015340"	9.659589	9.62113	9.740915	9.721752	9.452068	11.270063	10.043693	9.6907215	10.554915	9.623973	9.35339	9.831135
"ASHGV40015341"	6.0034733	6.087262	6.1435905	6.2424836	5.8138146	6.373889	6.3805394	6.0493712	5.502325	6.337904	5.244415	4.8373246
"ASHGV40015348"	5.927907	5.393628	5.308701	5.3414917	5.098192	5.616992	5.0364256	4.943759	4.353797	5.217574	3.6452358	5.3742113
"ASHGV40015350"	9.800988	10.272055	9.691855	9.994427	10.116592	10.480251	11.10554	10.318135	11.22173	10.810395	10.061021	10.9595375
"ASHGV40015351"	3.1234865	3.694521	3.7701447	3.679834	3.2712905	2.5497591	3.7620451	3.2000988	3.7336578	3.4533014	3.9574003	2.7839262
"ASHGV40015352"	5.919318	5.849277	5.924898	6.6667943	5.924474	5.76373	6.0931706	6.8640466	5.7567735	6.806036	6.354249	6.522586
"ASHGV40015356"	7.28164	7.957574	8.303865	10.062181	8.160329	8.834951	9.525306	7.9765005	8.818904	8.963474	7.617222	8.32224
"ASHGV40015357"	11.653741	12.968169	12.499138	13.102328	13.112854	14.353848	13.447215	13.023507	14.000618	13.459777	12.5002775	12.996767
"ASHGV40015358"	13.610134	12.53111	11.923005	17.371767	17.538452	16.156487	17.519983	17.40894	16.035433	17.563461	17.485899	16.536863
"ASHGV40015360"	5.348715	5.1537085	4.802293	5.8456116	4.975155	5.5797415	5.086537	5.450333	5.504034	4.93898	5.470218	5.18495
"ASHGV40015365"	6.660036	7.27338	6.369699	6.5182867	6.870519	6.980092	6.7498226	7.089049	7.0108976	6.8088937	7.2010355	6.9082494
"ASHGV40015366"	9.632191	9.769214	9.438659	9.780677	9.753473	10.123576	10.147858	9.855892	10.14153	9.471417	9.836293	8.976493
"ASHGV40015367"	2.3945029	3.2842276	5.5250797	4.869308	5.689022	8.42876	5.022301	5.3749247	9.231452	5.2534256	6.6213593	8.349633
"ASHGV40015376"	4.7041607	5.679583	4.4343753	5.860885	5.8061233	4.4575915	6.235074	5.1529694	5.6797566	5.5206394	4.6425147	4.165871
"ASHGV40015377"	15.753463	15.683794	15.652988	15.401844	15.198301	15.589252	15.575739	15.047382	15.707626	15.408429	14.997378	15.550295
"ASHGV40015383"	4.449066	3.399047	4.260181	2.9331307	3.6741228	3.833843	3.7794237	3.2213588	3.9091	4.06521	4.5309253	4.1743793
"ASHGV40015388"	8.401718	9.22325	8.166606	8.104376	8.680056	7.9963975	8.904364	9.424149	8.168204	8.163204	8.799765	8.653496
"ASHGV40015390"	2.3945029	2.430861	2.4563587	2.378261	2.8636918	2.5497591	2.4661245	6.1832657	4.694551	2.3836071	4.686389	3.1858816
"ASHGV40015391"	6.236255	5.736901	5.982458	5.664227	6.417111	6.046423	6.1254168	6.7219663	6.986374	4.7329187	6.668344	5.28079
"ASHGV40015392"	9.650251	8.132874	10.416648	10.418133	10.307405	8.903602	9.907704	10.374862	8.854198	9.773687	10.439037	10.807249
"ASHGV40015393"	2.7024796	4.3970346	5.16911	3.5492008	4.6199737	4.472365	3.536942	4.0939574	4.775135	4.816538	3.272124	5.517807
"ASHGV40015394"	11.39435	10.503614	12.157175	11.23749	11.476027	10.121326	9.313663	11.161591	9.8859825	10.941778	11.761377	11.550541
"ASHGV40015397"	14.164459	13.108523	14.489052	12.814454	13.06552	11.686699	11.472774	12.753704	11.365328	12.203888	12.555239	12.654776
"ASHGV40015416"	7.8663607	7.89768	7.484639	7.4970603	7.6737986	8.268518	7.516461	7.7364545	8.270772	7.906617	7.9433765	7.781481
"ASHGV40015424"	8.879396	8.780908	8.907353	8.80017	8.863639	9.551509	8.92952	8.874585	8.513669	8.846203	8.355582	8.142283
"ASHGV40015426"	5.3733177	6.024098	6.0526295	6.415333	6.575376	6.812195	6.240877	5.5107894	6.2103567	5.7516704	6.164381	5.63419
"ASHGV40015427"	4.817035	4.7134624	4.6629744	4.333579	4.6552095	4.578927	4.5505104	3.9675767	3.1758418	4.3544807	2.3774798	2.3771646
"ASHGV40015428"	3.1509862	3.790146	2.9396887	2.3743184	4.894802	4.223336	2.4661245	3.4388478	3.5730495	2.858623	2.6394162	3.916965
"ASHGV40015430"	8.740667	10.168047	9.649261	7.786715	9.577012	9.362205	8.177349	9.674283	9.561404	8.4002285	10.001053	9.580147
"ASHGV40015431"	10.489869	11.238642	10.090986	10.674406	10.939017	11.987197	11.488128	10.996259	11.856672	10.896488	10.532614	10.941778
"ASHGV40015433"	15.5353565	15.7672415	15.688957	15.439206	15.459869	14.158597	15.2066965	15.406161	15.095244	15.400808	15.521843	15.487069
"ASHGV40015435"	7.4852347	7.4472494	7.058549	7.17167	7.156507	7.4978123	7.320311	7.593679	7.4348044	7.192604	7.3079987	7.466543
"ASHGV40015438"	7.322053	5.9100885	6.7290783	6.9805827	6.3730755	7.583786	7.885457	7.1141405	7.9336157	7.034526	6.6234045	6.8900967
"ASHGV40015439"	11.663694	11.788997	11.72274	12.226972	10.864575	12.928687	12.441418	11.75569	12.79301	12.12981	11.163939	12.058491
"ASHGV40015442"	7.741511	7.5034413	7.912963	7.599292	7.81033	9.293917	8.387636	8.044355	8.949808	8.012444	7.7172737	8.122771
"ASHGV40015446"	7.431731	7.523615	7.2591634	7.1710095	7.2438555	7.5493937	7.2965064	7.5846386	7.6789484	7.28377	7.103671	7.2920904
"ASHGV40015452"	6.5023737	6.5227456	8.758701	7.7410407	8.897946	7.4645653	7.085394	9.266496	7.5545325	8.33999	8.72464	9.025419
"ASHGV40015458"	7.3145337	7.089353	8.709687	7.4933333	7.277973	8.094842	7.4379644	6.8551407	6.4954123	7.60942	7.427645	7.8687515
"ASHGV40015465"	7.5715017	6.8586917	7.009954	7.017626	7.133309	9.589109	8.248404	6.7077546	6.7220798	7.3278885	6.5210958	6.9895434
"ASHGV40015483"	5.33394	5.090155	5.3320637	5.230027	5.4662933	5.6598606	5.5949926	5.227511	6.1149917	5.5453396	5.4849334	5.788033
"ASHGV40015489"	6.8429227	7.6468863	7.231362	7.6487455	7.027578	6.809688	7.106647	7.0681834	6.719888	7.159607	7.098245	7.4172173
"ASHGV40015493"	14.619823	14.920848	14.66273	14.913746	14.711627	15.006342	14.562452	14.745228	15.209814	14.944848	15.080966	14.848171
"ASHGV40015494"	9.862	10.094053	9.719836	9.650251	9.465643	9.406621	9.723038	9.205749	9.449277	9.6104145	9.428613	9.590485
"ASHGV40015495"	10.510052	11.096051	10.058646	10.530031	10.522153	10.496647	10.529619	10.63562	10.381876	11.008517	10.598544	10.159185
"ASHGV40015496"	5.038515	4.9765153	5.9749265	4.836593	5.176191	6.2228904	5.42934	5.2475157	5.742502	4.6133676	5.2950974	5.23521
"ASHGV40015498"	11.69019	10.871467	10.856393	10.443508	10.332452	10.88796	11.03546	10.481607	10.853899	10.424795	10.115666	10.329086
"ASHGV40015499"	7.292543	7.1593814	7.008625	6.3206453	6.728475	5.5783973	6.8860035	7.329766	6.563326	6.115829	6.6046896	6.3826547
"ASHGV40015501"	9.167092	9.209754	9.13897	9.119366	8.915619	8.958421	9.631357	8.780318	9.468436	8.436288	8.659304	8.926658
"ASHGV40015502"	11.240458	11.316133	11.0887575	11.22338	11.0728855	11.847809	11.599425	11.29189	11.9552555	10.93519	10.939378	11.092387
"ASHGV40015503"	6.027209	5.5330095	5.971173	5.748555	5.640395	6.7962847	6.4759884	6.06105	6.525942	6.000509	6.183446	6.32866
"ASHGV40015504"	2.6660156	4.0295157	3.7367883	3.980397	4.4271636	4.513399	3.8640544	3.6782603	4.1123133	4.19756	3.195284	4.0441656
"ASHGV40015505"	8.941808	9.506929	9.84708	9.720286	9.355907	11.077666	10.027716	9.211052	9.99373	9.797518	9.586981	9.751413
"ASHGV40015506"	8.369631	8.503109	8.0992565	8.495235	8.34403	8.10552	8.127394	8.903143	7.7514796	8.333604	8.958097	7.7099304
"ASHGV40015507"	5.698361	7.4628887	7.014535	5.946788	6.803696	6.918796	6.5139947	6.8898053	7.4997063	5.895127	6.6296015	6.155361
"ASHGV40015513"	13.073814	11.5826025	12.87968	12.714538	11.708988	12.018397	12.199427	11.797459	11.414579	11.051997	10.787785	10.982765
"ASHGV40015514"	14.072025	13.756746	14.165119	14.066444	13.865436	12.718044	13.004589	13.316365	12.732477	13.537973	13.966045	14.077235
"ASHGV40015515"	15.2066965	15.472447	15.329177	15.375033	15.448834	14.389415	14.977177	15.203318	14.646694	15.305301	15.42587	15.167969
"ASHGV40015516"	7.257826	6.487955	6.761302	6.5311337	6.808379	6.991917	7.0556216	7.309656	7.022876	6.8098464	7.057815	6.7034435
"ASHGV40015517"	13.189394	13.395117	13.2921	13.401456	13.103492	13.608402	13.66413	13.059653	13.940517	13.248484	12.678407	13.653103
"ASHGV40015522"	14.58253	14.545792	14.296837	14.047405	14.172053	13.368249	14.339728	14.281758	14.099489	14.312749	14.209049	13.7657175
"ASHGV40015523"	4.97394	5.3550177	5.158536	4.94099	5.096755	5.318001	5.2223334	5.095069	5.62673	5.334447	4.1986704	5.264361
"ASHGV40015525"	11.660747	12.380222	11.900756	12.593764	12.370041	12.938055	12.733228	12.033101	13.172116	12.692376	12.367745	13.075388
"ASHGV40015528"	5.65963	5.4914904	5.938922	5.539889	4.9474993	6.2510424	5.714701	5.789513	5.69489	5.450333	5.364362	5.111651
"ASHGV40015530"	14.471509	14.002914	14.475049	14.246627	14.07385	15.552816	14.799341	14.483763	15.188842	14.4065695	14.383068	14.494052
"ASHGV40015531"	3.3834214	3.5005248	3.1874614	2.374875	3.4000952	3.6618164	2.4661245	4.1038485	3.2002425	3.6224139	3.5016546	4.726972
"ASHGV40015532"	7.1593814	7.0444846	6.8529124	6.8258915	6.936998	7.0030484	7.0933566	6.7411084	6.810267	6.866626	6.8416877	6.7485104
"ASHGV40015533"	6.3903613	6.710656	6.6185822	7.104903	6.8068824	7.7566524	7.1286616	6.551278	7.2989435	7.056228	6.313635	6.651417
"ASHGV40015538"	6.115312	7.1800494	5.686611	4.961571	5.886592	5.4575396	6.0067797	5.81493	6.2886105	6.32919	5.797035	6.0134406
"ASHGV40015540"	9.71943	9.431913	9.671371	9.297746	9.328735	9.765262	9.630757	9.428995	9.745913	9.510483	9.409216	9.155342
"ASHGV40015543"	10.620827	10.414531	9.616766	10.417465	10.244678	10.93458	11.616373	10.235871	10.8032675	10.770962	10.108496	10.454702
"ASHGV40015544"	7.872788	10.173703	7.2817917	9.18162	9.355586	9.280634	9.580147	9.237121	9.797119	9.192616	8.57406	8.721216
"ASHGV40015545"	13.084725	12.549141	12.4175	12.402932	11.883923	12.775502	12.408045	11.965951	12.256255	12.329853	11.447036	11.568275
"ASHGV40015546"	6.943647	6.8623943	6.8421683	6.729926	7.0405216	7.2235055	7.2620068	7.1978445	7.189523	6.803696	6.9107103	6.794474
"ASHGV40015549"	7.801133	7.363763	7.795217	7.6928406	7.339302	8.17606	7.8221025	7.7055397	8.093114	7.6098704	7.6229267	7.674537
"ASHGV40015553"	9.759399	9.175769	8.778724	9.918745	8.903602	10.603487	10.111565	8.786936	9.859278	9.548646	8.481024	9.516496
"ASHGV40015556"	8.901476	8.831674	8.609878	8.513901	8.497749	9.315019	8.689748	8.534322	8.860186	7.8193016	8.3423815	7.2461643
"ASHGV40015559"	9.653962	9.532306	9.295152	9.096098	9.20446	10.189914	10.180033	9.492346	10.343803	9.27421	9.474857	9.683915
"ASHGV40015560"	10.709613	11.222591	10.697899	11.167783	11.037583	11.932938	11.919383	10.946262	11.996818	11.431099	10.97471	11.537531
"ASHGV40015561"	8.788373	9.5797415	8.694373	8.11134	8.110144	8.2515745	8.541541	8.108222	8.432239	8.205592	8.04844	8.121005
"ASHGV40015562"	13.836456	12.974517	12.26476	12.4389715	12.596916	13.270354	13.50345	13.142942	13.257268	13.116905	12.838084	13.121281
"ASHGV40015563"	8.34057	7.2805	6.4592233	9.0456295	8.245372	7.644462	8.438321	7.5059123	6.9509025	8.376279	7.696118	6.843193
"ASHGV40015564"	10.096784	9.496455	9.718409	8.949808	9.120851	7.7224545	7.5382094	8.906599	8.002665	8.971255	9.552367	9.086963
"ASHGV40015565"	11.404148	10.307835	10.580199	9.527469	9.135817	10.7444515	9.99373	9.369285	9.883959	9.272927	8.690668	8.983586
"ASHGV40015566"	7.8085074	8.052016	6.781315	6.428236	5.8461127	7.506246	8.231189	7.7082877	8.133296	7.3850636	5.527715	6.77801
"ASHGV40015570"	9.050429	9.079643	8.880207	8.990787	8.939241	9.031019	9.191785	8.932145	8.154342	8.336306	8.482181	7.936526
"ASHGV40015576"	5.0089693	4.7282677	4.8746843	5.128353	5.0264053	5.236441	5.5409555	4.987246	5.0292845	5.078727	4.7195373	4.9391637
"ASHGV40015586"	6.876001	6.7478504	6.5638814	6.712602	6.8826003	7.7462077	7.0520067	6.7907333	7.47639	6.908079	5.5704265	7.09942
"ASHGV40015591"	7.3544884	7.8953424	7.3265653	7.2448087	7.356681	7.6919713	7.886456	7.159607	7.45365	7.534164	7.484639	7.4425564
"ASHGV40015597"	8.695204	8.481876	7.8253074	7.708772	8.503783	8.407607	8.594749	8.595997	8.560253	8.117485	9.073677	8.612566
"ASHGV40015598"	7.7902007	7.6215534	8.73755	7.8552017	8.467292	6.761844	6.584346	8.918277	8.106412	8.186061	8.779667	9.171938
"ASHGV40015600"	4.770379	3.0328755	4.736417	3.9743295	4.254219	2.5497591	3.3626778	3.1545327	4.5389285	3.983998	3.1429949	4.943116
"ASHGV40015601"	4.3272133	4.1083446	4.5603585	5.353561	3.3174543	4.7275524	5.3391085	4.7986135	3.6863668	4.0100937	3.949289	3.8972938
"ASHGV40015602"	7.438693	8.5151825	8.918985	9.698612	9.406174	9.997126	10.238419	6.7110386	8.484124	9.4866	9.470173	9.383797
"ASHGV40015604"	10.207103	10.322431	9.721397	9.5461035	9.323478	9.457612	9.738891	9.178944	9.528233	9.520954	9.163146	8.891014
"ASHGV40015605"	3.7418218	4.1876855	4.022151	2.3790855	4.4596596	4.8072424	3.9999702	3.6591914	2.4100163	2.8358574	3.2478862	2.440996
"ASHGV40015614"	5.5416903	5.6622505	5.487911	5.666887	6.034098	5.8231215	5.7103534	5.718714	6.212748	5.9002624	6.176485	5.9628654
"ASHGV40015615"	14.953358	14.6108	15.415943	14.950515	15.214657	13.259923	13.759196	15.188842	13.823625	14.752905	15.390638	14.968062
"ASHGV40015617"	3.1462307	2.430861	2.9655101	2.3749259	3.1234865	2.5497591	2.4661245	3.8931935	2.4100163	3.9397297	2.6582572	3.351227
"ASHGV40015625"	12.82193	13.530866	12.61927	12.925587	13.150215	13.041815	13.114337	12.983866	13.294553	13.134855	13.071986	12.816187
"ASHGV40015629"	5.7488647	5.045944	5.1089306	4.746085	5.2590213	5.4662933	5.115798	5.060992	5.8523226	5.3148823	5.534333	5.7039146
"ASHGV40015630"	11.723168	12.174036	11.571392	11.322116	11.480933	12.1393585	11.455486	11.375536	12.083117	11.625737	11.921058	11.528679
"ASHGV40015635"	7.7917657	7.505305	8.893329	7.8498335	7.9693017	8.363508	8.12431	7.7090955	8.364552	8.174501	8.081668	8.034639
"ASHGV40015636"	14.883928	15.2542	14.908323	14.798401	14.989086	14.660137	15.118508	15.044084	15.142883	15.204163	14.992779	14.892057
"ASHGV40015639"	10.199536	11.309296	10.931271	10.611847	11.354029	10.301836	9.960595	11.359508	10.78982	11.119499	11.71192	11.222591
"ASHGV40015652"	11.195174	11.726487	11.105055	10.395327	11.430527	10.623265	10.158703	11.306929	10.39435	10.952238	11.829913	10.94205
"ASHGV40015653"	2.8386245	3.484921	3.6950564	2.7616696	4.632028	2.5497591	2.4661245	4.1562676	3.3641644	3.820181	4.66652	3.9016159
"ASHGV40015656"	6.8337154	6.780317	5.9149656	5.640723	6.7598796	6.223081	5.7936144	6.3002634	7.359174	6.87779	7.0951347	7.2813582
"ASHGV40015659"	4.0355887	3.6361318	3.5932896	4.06237	3.9641378	4.3496733	3.7851462	2.9577458	3.5249765	4.005475	2.6978767	3.8486028
"ASHGV40015661"	4.574561	4.4636197	3.7518985	3.7664227	4.0794554	4.253734	4.762197	4.5977755	4.534666	4.272019	4.112815	3.9038765
"ASHGV40015666"	3.7304852	3.443466	2.4563587	3.3932257	3.6876674	2.5497591	2.4661245	2.460818	3.2877302	3.6331315	4.1932487	3.946702
"ASHGV40015669"	12.381961	12.713983	12.595713	11.976359	11.872131	13.040933	12.410947	11.752812	12.848591	12.11012	11.588982	12.523076
"ASHGV40015671"	15.893769	15.575739	15.396423	15.964288	15.724762	15.87859	15.987744	15.745336	15.937884	16.029703	15.8329935	16.008314
"ASHGV40015674"	13.036531	12.46174	13.495773	13.554023	13.233367	12.854047	13.855291	13.311027	12.656078	13.566036	13.294553	13.66413
"ASHGV40015675"	8.829715	9.2908	8.600159	8.938284	8.758898	8.033734	8.413033	8.570978	8.060701	9.034599	8.81971	8.348358
"ASHGV40015676"	16.705013	16.381994	16.638777	17.024286	16.635406	16.724169	17.11805	16.717068	16.928144	16.83989	16.407822	16.83989
"ASHGV40015677"	10.983401	10.863962	11.004267	11.019219	10.449032	11.4794655	10.757927	10.181928	11.099324	10.568343	10.181928	10.517741
"ASHGV40015680"	11.248258	11.498454	11.692957	8.981334	10.682187	8.920554	7.657748	10.904795	9.081075	10.090986	11.359984	11.303369
"ASHGV40015682"	6.2137027	6.744479	6.6709423	5.25545	6.4124937	5.4595904	5.091585	6.245328	5.5668206	5.625656	6.649487	6.103039
"ASHGV40015683"	3.594589	2.430861	2.4563587	3.259021	2.8097672	2.5497591	2.4661245	2.460818	3.8060784	3.1244578	3.993538	3.4999938
"ASHGV40015687"	15.567904	15.358441	15.33531	14.85635	14.660137	15.436689	15.492378	14.950515	15.295224	15.054889	14.920848	15.021436
"ASHGV40015688"	13.907644	13.59163	14.987882	14.158597	14.792249	12.709523	12.011241	14.379062	12.874385	13.773886	14.748273	14.041214
"ASHGV40015689"	7.9893446	7.2154145	8.140511	7.466543	7.7424564	5.8526216	7.7407417	7.9166183	6.334362	7.090034	8.018238	7.6671333
"ASHGV40015691"	12.174036	11.94615	11.876359	11.4094515	11.09755	9.922093	10.609396	10.871792	10.160872	10.603487	10.7315445	10.851433
"ASHGV40015693"	6.000509	6.000341	5.9221697	5.9219103	5.7628407	6.287553	6.323215	5.9215465	6.209832	4.864655	6.029551	4.855286
"ASHGV40015698"	10.08392	11.634204	8.726702	10.259063	11.27829	7.6367173	9.939736	11.219426	7.241307	10.7391615	11.587783	8.789389
"ASHGV40015700"	5.8735228	5.939467	5.9768786	5.805079	5.9066978	6.00262	6.280446	5.7156515	6.206971	5.0005245	5.8528943	4.668951
"ASHGV40015715"	11.829292	13.144521	11.787102	12.701962	12.98493	11.444533	12.899933	12.70441	11.956716	12.889493	12.650451	12.298854
"ASHGV40015726"	7.6763477	6.8405075	7.7327065	7.7268476	7.848945	6.419238	7.309194	8.353214	6.786113	7.744578	7.9734163	8.05983
"ASHGV40015727"	9.179261	7.6422815	6.9888268	7.6531067	7.889094	7.6365185	7.9273996	7.881475	8.128591	7.8613844	7.595444	7.151816
"ASHGV40015730"	15.67563	15.572252	15.42587	16.377712	15.794439	15.799504	16.576372	15.972904	16.20792	16.473192	15.636106	16.341316
"ASHGV40015731"	5.994716	9.038664	6.5404167	7.723168	8.127665	8.112048	8.28239	8.453133	8.86572	8.557068	7.4488735	9.267793
"ASHGV40015733"	2.7671041	2.9039207	3.7425199	3.675696	2.873281	2.5497591	4.336226	2.460818	4.4461045	4.2587385	4.487198	4.255227
"ASHGV40015734"	5.697718	5.5430317	5.0778847	4.5999637	5.6933784	5.0388083	5.2112536	5.2757463	6.133333	5.8209486	5.573809	5.9304667
"ASHGV40015735"	7.176395	7.576995	6.969902	6.5890036	7.352148	7.070118	6.7948103	7.0440154	7.466543	7.1752815	7.183414	7.2345967
"ASHGV40015736"	12.761679	13.1388235	5.270539	13.7801075	13.424122	4.9388175	14.157802	13.398655	4.456612	14.208151	12.988647	4.721804
"ASHGV40015738"	11.209956	12.225888	12.205467	12.303144	12.805128	14.047405	13.028879	12.823403	13.9981165	13.24205	12.613946	12.816884
"ASHGV40015742"	9.098493	9.239188	8.700734	9.299771	8.776827	9.822176	9.812571	8.479087	9.792734	9.160867	8.096163	9.194325
"ASHGV40015743"	7.946969	9.036084	8.109474	7.28494	8.599505	9.036084	8.625509	8.130792	9.024797	7.7805376	8.407607	8.523738
"ASHGV40015747"	16.28057	15.7823515	15.822271	15.822271	15.949061	15.554229	16.053795	15.922606	15.822271	16.013716	15.923667	15.746915
"ASHGV40015748"	10.641699	10.486019	10.492487	9.962812	9.66717	10.494656	10.213654	9.713364	10.126967	9.786527	9.329681	9.634521
"ASHGV40015749"	4.6936975	4.456302	4.0862446	4.0622444	5.022883	4.481462	3.9899502	4.3922615	5.2651706	4.9255543	5.0732446	5.011049
"ASHGV40015750"	7.3922353	8.160585	7.8426347	8.530911	8.622787	6.988245	7.9245186	8.438321	7.425758	9.082073	8.923674	8.268931
"ASHGV40015752"	9.767563	9.81794	9.673407	8.856963	9.251109	8.499724	9.101877	9.345644	8.975027	9.108705	9.5288925	9.199705
"ASHGV40015753"	2.3945029	2.430861	2.4563587	3.6114466	3.0898182	2.5497591	2.4661245	3.4618075	4.2311845	4.393906	2.5255682	4.7966266
"ASHGV40015756"	12.654155	12.045591	11.932437	10.461253	9.656799	8.86433	9.237704	6.904761	6.6198764	8.215186	6.9032617	7.0960407
"ASHGV40015757"	14.171152	14.47991	14.253668	13.9442215	14.102143	13.776072	13.9162445	14.108815	13.971477	14.021327	13.83499	14.228635
"ASHGV40015758"	4.4621024	4.1407876	3.555737	5.066003	4.9083905	3.764671	3.8731263	3.486515	3.8278878	3.359493	4.588513	3.4793408
"ASHGV40015759"	15.33531	15.211119	15.269869	14.577872	14.5564	14.825059	14.760093	14.489736	14.803513	14.649143	14.389415	14.514282
"ASHGV40015760"	3.6264813	3.8778458	8.115671	6.964346	3.5625598	8.322432	5.603427	3.409105	6.727365	4.5633535	3.350521	7.452635
"ASHGV40015764"	9.885441	10.2127285	10.573336	9.686289	11.357916	10.734628	9.571834	10.39905	9.744425	9.601645	11.527377	10.3552475
"ASHGV40015766"	10.795237	10.885962	10.569166	9.678882	10.22291	10.329086	10.550461	10.0002165	10.488602	9.918745	10.102848	10.207103
"ASHGV40015767"	6.5504723	6.0471277	6.2175303	6.498986	6.227832	6.331394	6.653914	6.722821	6.2191825	4.8459463	6.1367445	4.7325826
"ASHGV40015769"	3.2446961	3.968671	2.4563587	3.2820785	2.994369	2.5497591	2.4661245	2.460818	3.467452	2.3836071	2.8364687	3.0829747
"ASHGV40015771"	4.6066694	4.152792	3.828798	3.125752	4.2101626	2.5497591	2.4661245	3.7301826	4.498252	4.619274	4.885421	4.378002
"ASHGV40015772"	11.343915	11.800402	10.956706	11.406876	11.662291	11.587032	11.750693	11.616956	11.79854	11.68061	11.540213	11.472124
"ASHGV40015773"	2.3945029	2.430861	4.796474	2.9130101	2.3900926	5.3601694	2.4661245	2.460818	7.603006	2.65847	2.504955	7.897887
"ASHGV40015774"	14.997378	14.625663	14.87757	14.845976	14.717063	13.427099	14.2142105	14.997378	13.911225	15.03324	15.049796	14.574756
"ASHGV40015775"	12.225888	13.040933	12.79301	12.752169	13.205934	11.681854	10.752033	12.622607	11.903946	12.446941	12.768243	12.157804
"ASHGV40015776"	10.72579	11.379712	10.485222	11.027119	11.239815	10.732576	11.737847	11.003784	11.194287	11.499772	11.408044	11.466497
"ASHGV40015778"	16.600248	16.169357	16.194937	15.921131	15.742069	15.271303	16.216646	15.96212	15.702273	15.636106	15.590645	16.047535
"ASHGV40015779"	13.070203	13.067159	12.780926	12.558637	12.707127	13.108523	12.435795	12.3074465	12.630108	12.721745	12.46941	12.163293
"ASHGV40015781"	6.988614	7.6036444	7.1096106	7.076919	7.5005536	6.8900967	6.6465063	7.156507	6.8792486	7.17363	7.0928726	7.112192
"ASHGV40015782"	11.972047	11.623168	12.363962	12.327553	12.415436	10.302564	10.408257	12.025541	10.481607	11.75569	12.271676	11.794152
"ASHGV40015783"	11.060069	11.349417	11.010526	10.660603	10.848515	11.19149	11.566035	11.03159	11.2685585	11.080996	10.756445	10.692372
"ASHGV40015785"	4.963614	5.3863497	5.7167463	5.386084	5.5181036	5.854258	5.558402	4.8904834	5.9182982	5.8222685	5.4732475	5.431747
"ASHGV40015786"	7.5082664	7.618765	7.1061277	7.362505	7.425758	6.9122276	7.5736036	7.623259	7.6229267	7.6912475	7.3875413	7.2956266
"ASHGV40015787"	3.3357193	4.925741	5.1401086	5.3378654	4.529585	6.4283614	5.0379786	5.1955333	3.7382243	4.229961	4.5037313	4.8786325
"ASHGV40015788"	5.976405	6.113943	5.90926	5.1136355	5.3778462	5.641588	6.1520214	5.4906797	5.6974115	5.7308145	5.7885523	5.6515613
"ASHGV40015789"	8.476278	8.552254	8.405481	7.756928	7.743982	7.599292	7.941313	7.4610424	7.3468037	8.401977	7.6142845	7.8782682
"ASHGV40015790"	15.45176	16.158537	15.805105	15.831369	16.113749	14.418631	14.484465	15.94704	14.977177	16.105818	16.199196	15.6638
"ASHGV40015791"	8.612566	9.705959	8.97818	8.623467	8.827453	9.792734	9.021865	8.844907	9.906231	9.027977	8.754812	9.393742
"ASHGV40015792"	6.274932	6.863341	5.8061233	5.55009	6.662067	5.1778073	5.5184307	6.927213	6.7801533	6.654612	6.9224606	6.67907
"ASHGV40015793"	15.415943	15.412826	14.660137	15.4199505	15.160987	14.813657	15.375033	15.085245	14.817693	15.468614	14.904653	14.481716
"ASHGV40015794"	2.3945029	5.8341618	4.2944317	2.8701112	4.280956	3.733165	3.0244246	4.177656	2.4100163	2.3836071	5.530217	2.5986152
"ASHGV40015797"	13.496481	13.159522	13.506707	13.300078	13.57581	12.547856	11.852337	13.290067	12.845335	13.198365	13.533267	13.348138
"ASHGV40015798"	12.240044	11.878614	8.628468	12.670643	11.716839	11.062279	12.66652	11.586652	11.259636	12.644619	11.535617	10.678238
"ASHGV40015800"	14.857785	15.002238	15.158763	16.095419	14.997378	14.812439	16.292778	14.735801	15.472447	15.499967	13.541582	13.465072
"ASHGV40015805"	10.626368	11.8255205	11.773809	12.171944	12.738011	11.20473	10.647724	12.449323	11.748742	12.447686	12.996767	12.44885
"ASHGV40015806"	4.1824636	6.233917	6.3044577	7.9032946	7.450201	5.912514	7.1584234	7.731209	7.0520067	7.5873857	6.77618	6.835586
"ASHGV40015810"	6.4857388	5.9343963	6.121008	5.8709197	6.0899754	6.0089455	6.094338	6.1206837	6.304147	5.9257016	6.2376137	6.120299
"ASHGV40015811"	5.6153154	6.0500455	4.8979907	5.3304424	5.9871073	3.8282037	4.9990554	5.732854	5.524958	5.59648	5.72193	5.6990843
"ASHGV40015812"	7.5693493	9.576041	6.9174476	7.3651304	7.320094	6.506265	8.4025	7.56049	7.1616645	8.134773	7.059389	7.055943
"ASHGV40015816"	6.6855383	6.8621545	6.7937818	6.5318637	5.7381644	5.5426526	6.643382	5.890549	5.515444	6.820515	5.5352926	6.3058724
"ASHGV40015821"	3.806484	2.430861	5.4849334	4.905874	4.132555	4.933104	5.2296715	2.460818	4.932859	5.17921	5.137633	4.9551516
"ASHGV40015827"	12.197805	12.225391	12.60471	12.095214	12.659655	10.462972	10.718545	12.70875	10.596076	11.770972	13.329062	12.1393585
